"DATE","Primary.Energy.Consumed.by.the.Residential.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Residential.Sector","End.Use.Energy.Consumed.by.the.Residential.Sector","Residential.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Residential.Sector","Primary.Energy.Consumed.by.the.Commercial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Commercial.Sector","End.Use.Energy.Consumed.by.the.Commercial.Sector","Commercial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Commercial.Sector","Primary.Energy.Consumed.by.the.Industrial.Sector","Electricity.Sales.to.Ultimate.Customers.in.the.Industrial.Sector","End.Use.Energy.Consumed.by.the.Industrial.Sector","Industrial.Sector.Electrical.System.Energy.Losses","Total.Energy.Consumed.by.the.Industrial.Sector","Month","Formatted.Data","Total.Energy.Consumed"
2018,-90396.4921726191,6045.82997448987,-84350.9665340136,-50688.6822193877,-135038.677059524,-25244.4991760205,15962.3320110544,-9282.84508248299,-31007.2347134355,-40289.9101037416,8319.95868877515,4214.47287585036,12535.0787984696,-45154.8988435375,-32619.9660858847,"April",2018-04-01,-107321.032659863
2018,125526.826780612,-3375.1479821429,122152.537866497,44909.2379285714,167060.8225,48853.7173809524,-7608.55784778915,41245.6231088436,37608.4161318028,78853.9796445579,46875.4266003404,1044.20281122447,47919.228627551,44728.7664132654,92648.3888401362,"May",2018-05-01,221255.970761904
2018,-136207.255560374,-1657.99103656459,-137866.553441326,-32883.347340136,-170749.325184524,-64743.3195280613,-3566.32557142853,-68309.8442542518,-39622.5275731293,-107932.521776361,-95915.2456215989,-7479.50861819725,-103394.54839881,-38001.2563588436,-141396.528784014,"June",2018-06-01,-296865.820710034
2018,132788.845719388,11130.6725654762,143920.898595238,26618.9759719387,170539.79394983,72436.3340246599,14012.8334047619,86449.3059319729,37824.9652653061,124274.759033163,116935.336583333,12245.3927423469,129180.61977551,25848.8044515307,155030.377041667,"July",2018-07-01,322160.516327381
2018,-132999.560086735,-23864.9271369047,-156865.573012755,-33381.5599795918,-190247.322606293,-76171.4864685375,-21110.4530867347,-97282.319437075,-35296.0402576531,-132579.173263606,-106532.067167517,-13621.2561420068,-120153.287715136,-12038.9335195578,-132193.214965986,"August",2018-08-01,-315703.113722789
2018,134989.887451531,35106.7687236394,170097.326194728,48667.3385544217,218764.771741497,75016.8459557824,24773.6627916667,99791.2642967689,35678.3359328232,135470.513028061,81346.2385501699,12515.8866896258,93862.2476062924,2584.06720068029,96447.2058146257,"September",2018-09-01,291352.971957482
2018,-122018.918454932,-40880.933177721,-162900.243060374,-62129.7152508503,-225029.779461735,-64266.6769651361,-26609.8453358844,-90877.4707261906,-40264.8622176872,-131143.049545918,-61374.8261947276,-11509.9743911565,-72885.203363095,-1964.05837159865,-74849.9506522107,"October",2018-10-01,-247660.421614795
2018,88326.1639234694,41229.7341181972,129556.206423469,68647.1232848639,198202.90510034,44220.7149107143,27082.708909864,71304.1569753402,46151.3193256804,117455.866232993,51866.9650612243,11859.6867380952,63727.3638392854,9674.38322363946,73402.124982993,"November",2018-11-01,184413.843895407
2018,-47735.3222916666,-38080.5621437074,-85816.1543511905,-71172.5301615646,-156988.192912415,-21937.4761513606,-24326.5752440476,-46264.1804668368,-49090.3760017008,-95354.7322312927,-44271.8491130952,-12080.0204073129,-56352.7423690472,-21611.058704932,-77963.8135739794,"December",2018-12-01,-113944.647556122
2019,20995.6629107142,31978.8670612244,52974.6562312926,74483.9996870748,127458.2415,6399.60203741496,16540.9206751701,22939.8922338435,48476.2085612246,71416.3035654764,32484.4611624151,9978.63385969388,42463.8897661561,34275.8859370748,76739.5203316324,"January",2019-01-01,59879.7261105434
2019,-23173.8344948978,-22843.7357108843,-46017.4953282314,-78891.3344022109,-124908.50347619,-5169.98805782312,-4967.07097023807,-10135.8225705782,-47047.4839778913,-57183.7394328234,-21525.1440884357,-5438.8466164966,-26964.5600068023,-45656.1045484694,-72620.335155612,"February",2019-02-01,-49868.9666411558
2019,53291.7112755101,11727.740744898,65019.2804166667,78575.5249268708,143594.471909013,19882.7440374149,-6342.85873639459,13538.4449906462,45403.05052466,58942.1958494901,18260.582539116,477.53145833332,18738.4674396254,52515.6911207483,71253.9022066326,"March",2019-03-01,91435.0378520403
2019,-84894.7591726189,-45.3970255102081,-84940.0075340137,-64283.8272193878,-149223.369059524,-39281.6651760204,13258.7510110545,-26021.7420824829,-39841.0917134355,-65863.6411037418,-19069.3423112249,2847.49687585038,-16222.0552015301,-50044.6608435374,-66266.6000858844,"April",2019-04-01,-143245.766659864
2019,80087.8277806121,-10778.1179821429,69309.5008664967,30802.7509285714,100111.5615,43713.7243809524,-13699.9608477892,30013.1141088434,26803.7771318028,56817.5686445581,13593.6646003405,-3688.44318877556,9905.32662755068,35652.4714132654,45557.894840136,"May",2019-05-01,137395.216761905
2019,-28068.5735603741,18280.8839634354,-9787.13844132657,14734.432659864,4948.19881547599,-24717.7215280612,8147.12942857147,-16570.2532542516,-8282.27457312931,-24852.9417763608,-2177.87862159893,2057.82638180277,-120.054398809387,-12669.0403588436,-12789.5207840134,"June",2019-06-01,-54964.173710034
2019,-39716.1022806123,-20135.6894345238,-59852.9094047619,-53742.7350280613,-113596.60505017,-4416.93897534016,738.036404761875,-3679.51306802723,-7868.20473469385,-11547.5709668366,2653.57158333362,1575.3557423469,4228.80477551025,-9761.00254846925,-5531.36495833371,"July",2019-07-01,-41479.469672619
2019,81165.3359132653,16584.7368630953,97751.661987245,69015.8280204082,166768.278393707,23016.9915314626,-8915.74508673469,14102.5725629251,14306.1587423469,28408.8637363945,-30001.8291675173,-5895.98414200677,-35897.4917151362,22158.193480442,-13740.4889659859,"August",2019-08-01,74180.4982772108
2019,-79819.1345484693,-9676.69527636055,-89497.4908052722,-57463.1944455783,-146961.160258503,-23119.8230442177,12796.0767916667,-10325.6427032312,-11426.1550671768,-21752.2919719388,71475.9625501703,8768.23668962583,80243.5416062927,-22331.1387993196,57913.7988146253,"September",2019-09-01,-31462.9950425171
2019,48616.569545068,553.148822278914,49171.0639396259,30288.4457491497,79459.6665382653,12083.0030348639,-12242.6473358844,-157.785726190577,5557.30678231281,5400.38845408167,-95991.413194728,-8928.67539115644,-104918.983363095,16162.7956284013,-88757.5816522105,"October",2019-10-01,-35291.8406147955
2019,-12203.0300765306,9810.65011819728,-2393.33557653056,-3405.60271513616,-5798.81289965987,-972.058089285667,10948.760909864,9975.37997534024,-651.995674319586,9322.34223299321,89063.7220612246,7277.87173809523,96340.0828392858,-10090.0647763605,86251.133982993,"November",2019-11-01,75888.6338954073
2019,-10581.4602916667,-17205.3671437075,-27786.0863511906,-10917.0281615645,-38703.490912415,-4711.51315136059,-11233.5012440477,-15944.2214668368,-2938.08500170082,-18881.3922312926,-64014.5821130953,-5129.53740731293,-69142.4183690477,5951.457295068,-63191.5225739795,"December",2019-12-01,-79307.5555561213
2020,14597.7569107143,15670.7260612245,30267.9042312926,8209.05368707464,38477.4445,4737.22703741499,10022.4836751701,14759.0792338436,3149.53856122461,17907.9735654764,40179.4691624151,2217.42085969389,42395.2537661566,-3028.50806292514,39366.7213316325,"January",2020-01-01,59514.453110543
2020,-3694.56449489798,-4241.17171088438,-7935.63832823136,6646.37459778929,-1289.54347619049,414.392942176878,-3286.51597023808,-2871.35757057824,2817.98802210874,-52.8554328233913,-25823.2740884355,1795.19138350338,-24026.6500068028,660.275451530583,-23366.1111556122,"February",2020-02-01,-29103.4456411554
2020,-18950.2277244898,-11464.109255102,-30413.4845833333,-24359.9540731294,-54773.6510909863,-11068.6729625851,-7564.19273639459,-18633.7240093537,-13111.3894753401,-31745.7671505099,21325.4205391159,-5271.72954166665,16052.471439626,1671.81712074831,17724.2402066327,"March",2020-03-01,-8693.48014795976
2020,53378.4658273809,25391.6379744898,78768.1834659864,41247.3647806123,120016.211940476,26831.2848239796,16783.8400110545,43615.813917517,23030.7562865646,66647.4898962582,-27973.2283112248,5940.41587585033,-22031.8002015309,-3527.50984353741,-25559.6230858845,"April",2020-04-01,52236.5223401361
2020,-97788.8792193877,-34479.4209821429,-132265.781133503,-61033.8470714286,-193300.3945,-45901.4766190476,-19758.8688477891,-65660.6878911565,-31350.2508681973,-97011.965355442,52094.7606003405,-3342.29918877552,48751.6966275515,1809.43741326529,50561.5938401362,"May",2020-05-01,-91595.5952380948
2020,142824.591439626,36312.1739634354,179134.401558673,84386.714659864,263521.657815476,64669.2384719388,15639.7204285715,80309.0457457483,40222.8244268707,120532.665223639,-96209.632621599,-788.340618197259,-96997.4793988101,7959.81964115649,-89038.0087840137,"June",2020-06-01,111284.197289965
2020,-170176.615280612,-29099.6074345238,-199274.535404762,-101303.188028061,-300577.96805017,-76181.0139753401,-7067.79659523812,-83248.9590680273,-49373.8747346939,-132623.115966837,140876.312583334,3776.41674234692,144652.452775511,-26166.3095484694,118486.326041667,"July",2020-07-01,-105481.316672619
2020,161089.455913265,15543.1438630952,176631.624987245,99547.3580204082,276179.044393707,72198.8585314626,-1035.83308673468,71163.6045629252,54626.5527423469,125789.860736395,-150627.169167517,-3917.0591420068,-154544.073715136,45222.2254804423,-109321.960965986,"August",2020-08-01,82661.1452772109
2020,-113982.567548469,-3571.32427636057,-117553.306805272,-80842.4944455783,-198395.793258503,-51289.9850442177,4144.05879166666,-47147.1507032314,-53607.7040671768,-100754.138971939,112404.80655017,2048.49568962586,114453.205606293,-54302.3927993198,60150.9458146257,"September",2020-09-01,-52867.7460425172
2020,51985.788545068,578.327822278958,52563.5359396259,62402.0217491497,114965.494538265,23217.9970348639,-1251.05833588434,21968.7292738096,49771.6257823129,71739.5084540818,-53469.0481947278,-758.608391156474,-54227.629363095,49039.1706284015,-5188.63165221082,"October",2020-10-01,21734.7373852043
2020,-4719.79707653058,-6636.01888180279,-11355.0445765306,-57980.8707151361,-69335.7118996597,-1054.52508928571,-4871.36109013607,-5927.91302465987,-48165.7406743197,-54092.9257670069,9143.12706122439,1444.84773809524,10588.1148392853,-34565.4267763606,-23977.1320170068,"November",2020-11-01,3368.80489540807
2020,-17326.6142916667,14858.3098562926,-2469.19035119051,62599.4708384354,60129.8260875849,-10230.1391513606,10771.2347559524,542.978533163238,49085.4649982993,49627.9057687075,10795.9778869048,-2751.19640731292,8044.33663095277,19097.7102950681,27141.9154260205,"December",2020-12-01,-16760.7755561226
2021,26734.4809107143,-18248.0049387756,8487.26223129257,-60258.7953129252,-51770.8254999999,15570.470037415,-14805.39932483,763.591233843569,-47912.0554387755,-47148.0634345236,-15426.1018375849,2439.75785969386,-12985.5372338439,-6935.11706292521,-19920.6266683674,"January",2021-01-01,26878.8491105445
2021,-42959.823494898,14375.6462891157,-28584.7413282313,40963.6705977892,12378.1545238095,-23571.2690578231,16440.4320297619,-7129.85257057824,39557.5270221088,32427.4395671766,11838.7839115644,-250.847616496568,11586.8719931976,-2438.50854846936,9148.49684438781,"February",2021-02-01,-54692.3086411567
2021,76580.0112755102,-4862.67125510206,71717.7514166667,-6654.6650731293,65063.6659090136,40393.277037415,-14833.3697363946,25559.3469906462,-21726.8924753401,3832.35184949015,-2449.53746088414,-1812.5195416667,-4260.91156037436,11345.2101207483,7083.89820663266,"March",2021-03-01,114523.750852041
2021,-121931.755172619,-6579.20202551019,-128511.369534014,-32798.1982193877,-161309.828059524,-65093.7381760204,9216.01101105445,-55877.379082483,-4062.02471343543,-59938.8811037418,-9117.35731122472,1547.45687585038,-7571.03420153049,-21341.7538435374,-28911.9450858844,"April",2021-04-01,-196142.850659864
2021,157516.350780612,15672.9130178571,173189.715866497,63258.6309285714,236448.3725,87365.7813809524,-16.2308477891293,87349.1541088435,31734.8631318028,119083.309644558,19683.4316003404,1970.99181122446,21655.528627551,31551.4854132654,53205.6138401362,"May",2021-05-01,264565.563761905
2021,-158104.733560374,-19152.3980365646,-177257.427441326,-70626.256340136,-247883.637184524,-93203.5335280613,-10648.9145714286,-103851.854254252,-51333.7125731293,-155185.090776361,-29143.850621599,-8108.00161819727,-37252.8433988095,-37702.8803588436,-74953.9277840137,"June",2021-06-01,-280452.117710034
2021,115821.582719388,16831.5215654762,132652.922595238,51979.4489719388,184632.34694983,77001.6260246599,19372.9404047619,96373.8339319728,54849.4252653062,151223.231033163,35928.6565833337,14430.8377423469,50360.17677551,34735.2384515306,85093.6740416668,"July",2021-07-01,228751.865327381
2021,-50863.7020867348,-12577.9011369047,-63440.819012755,-23443.4279795919,-86884.2506062927,-47426.6804685374,-23243.2170867347,-70669.1994370748,-44124.5602576531,-114794.036263605,-33782.2301675172,-17480.5831420068,-51263.0007151357,-22545.7895195578,-73807.5509659864,"August",2021-08-01,-132072.612722789
2021,-3446.67754846923,10924.7217236394,7476.94519472781,7155.17955442183,14632.1327414967,19697.8709557823,22021.6207916668,41718.9052967686,30135.6279328232,71854.853028061,19004.4335501701,15357.5976896259,34361.6726062919,7459.60720068025,41820.6848146258,"September",2021-09-01,35255.6269574823
2021,27277.2835450678,-12136.934177721,15141.2439396259,-9228.18025085038,5913.06553826528,-3460.0729651361,-18025.5633358845,-21485.0547261903,-22356.6782176872,-43842.0415459181,287.772805272181,-9414.35439115646,-9125.84136309457,3362.30362840136,-5763.41165221076,"October",2021-10-01,24104.9833852049
2021,-24618.2110765304,12810.3521181972,-11808.2005765306,18910.4162848639,7102.20010034012,-1248.22908928565,13486.8819098641,12237.9129753399,21424.7833256804,33663.194232993,-8567.63693877559,2737.78873809522,-5830.55316071492,-6934.59577636054,-12765.1140170071,"November",2021-11-01,-34434.0771045925
2021,11767.7097083332,-10633.7841437074,1133.72164880944,-26140.3701615646,-25006.6199124149,-232.07115136062,-8884.91324404776,-9116.02446683655,-22825.6790017008,-31942.6162312924,-1251.56911309524,2527.0565926871,1275.60163095285,3926.93329506803,5202.64742602073,"December",2021-12-01,10284.0694438781
